State,Value
7213.0,-0.9
652.0,0.9
1633.0,1.0
6034.0,1.0
19390.0,-1.0
6268.0,-0.9
12586.0,-0.9
6025.0,0.9
14782.0,1.0
15016.0,-0.9
16960.0,-0.9
14773.0,0.9
1651.0,-0.9
6250.0,1.0
12802.0,-0.9
6241.0,0.9
14998.0,1.0
17176.0,-0.9
14989.0,0.9
1867.0,-0.9
16942.0,1.0
16933.0,0.9
3811.0,-0.9
12568.0,1.0
12559.0,0.9
8185.0,-0.9
1624.0,0.9
4549.0,1.0
17698.0,1.0
17932.0,-0.9
18418.0,1.0
17689.0,0.9
4567.0,0.81
17914.0,1.0
18634.0,0.81
17905.0,0.9
4783.0,0.0
18400.0,1.0
18391.0,0.9
5269.0,0.81
11101.0,0.0
4540.0,0.9
13297.0,1.0
13315.0,0.81
13531.0,0.0
14017.0,0.81
15475.0,-0.7290000000000001
13288.0,0.9
166.0,0.0
17452.0,0.9
4330.0,0.0
13078.0,0.9
8704.0,0.0
2143.0,0.9
5788.0,1.0
11620.0,-0.9
5059.0,0.9
14536.0,1.0
15994.0,0.81
13807.0,0.9
685.0,0.81
12322.0,-0.9
5761.0,0.9
16696.0,-0.9
14509.0,0.9
1387.0,-0.9
10864.0,-0.9
4303.0,0.9
15967.0,0.9
2845.0,-0.9
8677.0,0.9
11593.0,0.9
7219.0,-0.9
658.0,0.9
19396.0,-1.0
6274.0,-0.9
12592.0,-0.9
6031.0,0.9
15022.0,-0.9
16966.0,0.0
14779.0,0.9
1657.0,0.0
12808.0,1.0
6247.0,0.9
17182.0,0.0
14995.0,0.9
1873.0,0.81
16939.0,0.9
3817.0,0.0
12565.0,0.9
8191.0,0.81
1630.0,0.9
17938.0,-0.9
18424.0,1.0
17695.0,0.9
4573.0,-0.9
18640.0,-0.9
17911.0,0.9
4789.0,-0.9
18397.0,0.9
5275.0,-0.9
11107.0,-0.9
4546.0,0.9
13321.0,0.81
13537.0,0.0
14023.0,0.81
15481.0,0.0
13294.0,0.9
172.0,0.0
1405.0,1.0
10882.0,-0.9
4321.0,0.0
16714.0,1.0
15985.0,0.9
2863.0,0.0
8695.0,0.0
12340.0,1.0
11611.0,0.9
7237.0,0.0
676.0,0.9
12826.0,-0.9
6265.0,-0.81
17200.0,-0.9
15013.0,-0.81
1891.0,-0.9
16957.0,0.0
3835.0,-0.9
12583.0,-0.81
8209.0,-0.9
1648.0,0.0
18658.0,1.0
17929.0,0.9
4807.0,-0.9
5293.0,1.0
11125.0,-0.9
4564.0,0.9
13555.0,-0.7290000000000001
14041.0,1.0
15499.0,0.0
13312.0,0.9
190.0,0.0
17173.0,0.0
4051.0,-0.9
12799.0,0.9
8425.0,-0.9
1864.0,0.7290000000000001
18631.0,0.9
5509.0,-0.9
11341.0,-0.9
4780.0,0.0
14257.0,0.0
15715.0,0.0
13528.0,0.0
406.0,0.0
16687.0,0.9
3565.0,-0.9
12313.0,0.9
7939.0,-0.9
1378.0,0.9
11827.0,-0.9
5266.0,0.9
16201.0,0.0
14014.0,0.9
892.0,0.0
10855.0,-0.81
9397.0,-0.9
2836.0,0.0
10369.0,-0.9
3808.0,0.0
15472.0,0.0
2350.0,0.0
7210.0,0.0
8182.0,0.7290000000000001
11098.0,0.0
6724.0,0.0
163.0,0.0
1957.0,1.0
6358.0,1.0
19552.0,-1.0
6430.0,-0.9
12910.0,0.81
6349.0,0.9
15106.0,1.0
15178.0,-0.9
17284.0,-0.9
15097.0,0.9
1975.0,-0.7290000000000001
6412.0,1.0
12964.0,1.0
6403.0,0.9
15160.0,1.0
17338.0,1.0
15151.0,0.9
2029.0,0.81
17266.0,1.0
17257.0,0.9
4135.0,0.81
12892.0,1.0
12883.0,0.9
8509.0,0.81
1948.0,0.9
4873.0,1.0
18022.0,1.0
18094.0,-0.9
18742.0,1.0
18013.0,0.9
4891.0,0.81
18076.0,1.0
18796.0,-0.9
18067.0,0.9
4945.0,0.81
18724.0,1.0
18715.0,0.9
5593.0,0.81
11425.0,0.81
4864.0,0.9
13621.0,1.0
13639.0,-0.9
13693.0,-0.9
14341.0,-0.9
15799.0,-0.9
13612.0,0.9
490.0,-0.5904900000000002
19558.0,-1.0
6436.0,-0.9
12916.0,0.81
6355.0,0.9
15184.0,-0.9
17290.0,0.0
15103.0,0.9
1981.0,0.0
12970.0,1.0
6409.0,0.9
17344.0,0.0
15157.0,0.9
2035.0,0.81
17263.0,0.9
4141.0,0.0
12889.0,0.9
8515.0,0.81
1954.0,0.9
18100.0,-0.9
18748.0,1.0
18019.0,0.9
4897.0,0.81
18802.0,1.0
18073.0,0.9
4951.0,0.81
18721.0,0.9
5599.0,0.81
11431.0,0.81
4870.0,0.9
13645.0,0.81
13699.0,0.81
14347.0,0.81
15805.0,0.6561000000000001
13618.0,0.9
496.0,0.6561000000000001
12988.0,1.0
6427.0,0.9
17362.0,-0.9
15175.0,-0.81
2053.0,-0.7290000000000001
17281.0,0.0
4159.0,-0.7290000000000001
12907.0,0.9
8533.0,0.0
1972.0,0.0
18820.0,1.0
18091.0,0.9
4969.0,0.81
5617.0,1.0
11449.0,0.81
4888.0,0.9
13717.0,-0.9
14365.0,1.0
15823.0,-0.9
13636.0,0.9
514.0,0.0
17335.0,0.9
4213.0,0.81
8587.0,1.0
2026.0,0.9
18793.0,0.9
5671.0,0.81
11503.0,1.0
4942.0,0.9
14419.0,-0.9
15877.0,-0.9
13690.0,0.7290000000000001
568.0,0.6561000000000001
12151.0,0.81
5590.0,0.9
16525.0,-0.9
14338.0,0.9
1216.0,0.6561000000000001
10693.0,-0.7290000000000001
4132.0,0.7290000000000001
15796.0,0.5904900000000002
2674.0,0.0
8506.0,0.9
11422.0,0.9
7048.0,0.0
487.0,0.5904900000000002
5845.0,1.0
18985.0,-1.0
5863.0,-0.9
19039.0,-1.0
5917.0,-0.9
19201.0,-1.0
6079.0,-0.9
12397.0,0.81
5836.0,0.9
14593.0,1.0
14611.0,-0.9
14665.0,-0.9
14827.0,-0.9
16771.0,0.81
14584.0,0.9
1462.0,0.6561000000000001
18991.0,-1.0
5869.0,-0.9
19045.0,-1.0
5923.0,-0.9
19207.0,-1.0
6085.0,-0.9
12403.0,0.81
5842.0,0.9
14617.0,-0.9
14671.0,-0.9
14833.0,-0.9
16777.0,0.0
14590.0,0.9
1468.0,0.6561000000000001
19063.0,-1.0
5941.0,-0.9
19225.0,-1.0
6103.0,-0.9
12421.0,-0.7290000000000001
5860.0,-0.6561000000000001
14689.0,-0.9
14851.0,-0.9
16795.0,-0.7290000000000001
14608.0,-0.6561000000000001
1486.0,-0.5904900000000002
19279.0,-1.0
6157.0,-0.9
12475.0,1.0
5914.0,0.9
14905.0,-0.9
16849.0,0.0
14662.0,0.0
1540.0,0.0
12637.0,0.81
6076.0,0.7290000000000001
17011.0,0.0
14824.0,0.0
1702.0,0.0
16768.0,0.7290000000000001
3646.0,0.0
12394.0,0.9
8020.0,0.6561000000000001
1459.0,0.5904900000000002
17509.0,1.0
17527.0,-0.9
17581.0,-0.9
17743.0,-0.9
18229.0,0.81
17500.0,0.9
4378.0,0.0
17533.0,-0.9
17587.0,-0.9
17749.0,-0.9
18235.0,0.81
17506.0,0.9
4384.0,0.6561000000000001
17605.0,-0.9
17767.0,-0.9
18253.0,1.0
17524.0,0.9
4402.0,-0.5904900000000002
17821.0,-0.9
18307.0,0.81
17578.0,0.7290000000000001
4456.0,0.6561000000000001
18469.0,0.6561000000000001
17740.0,0.5904900000000002
4618.0,0.0
18226.0,0.9
5104.0,0.6561000000000001
10936.0,0.0
4375.0,0.5904900000000002
13126.0,-0.5904900000000002
13132.0,0.6561000000000001
13150.0,-0.5904900000000002
13204.0,0.0
13366.0,0.0
13852.0,0.6561000000000001
15310.0,0.0
13123.0,0.5904900000000002
1.0,0.0
1364.0,1.0
2822.0,1.0
8654.0,-1.0
12299.0,1.0
11570.0,0.9
7196.0,-0.9
635.0,0.9
1607.0,-1.0
6224.0,-1.0
18617.0,1.0
17888.0,0.9
4766.0,-0.9
5252.0,1.0
12542.0,-1.0
11084.0,-0.9
4523.0,0.9
14972.0,-1.0
13514.0,-0.9
14000.0,1.0
15458.0,1.0
13271.0,0.9
149.0,-0.9
12137.0,1.0
5576.0,0.9
14324.0,-1.0
1202.0,-0.9
4118.0,-1.0
15782.0,-1.0
2660.0,-0.9
7034.0,1.0
473.0,0.9
1769.0,-1.0
18536.0,0.9
5414.0,0.81
11246.0,1.0
4685.0,0.9
14162.0,-0.9
17078.0,-1.0
15620.0,-0.9
13433.0,-0.81
311.0,-0.9
3632.0,-1.0
16268.0,-1.0
3146.0,-0.9
8006.0,-1.0
11894.0,0.9
7520.0,-0.9
959.0,-0.81
16673.0,1.0
16592.0,0.9
3470.0,-0.9
12218.0,0.9
7844.0,-0.9
1283.0,0.9
11732.0,0.81
5171.0,0.9
16106.0,-0.9
13919.0,0.9
797.0,-0.7290000000000001
9464.0,-1.0
10436.0,-1.0
8978.0,-0.9
2417.0,-0.81
10760.0,-1.0
9302.0,-0.9
2741.0,0.9
3713.0,-1.0
15377.0,0.9
2255.0,-0.9
6791.0,0.9
7115.0,-0.81
8087.0,-1.0
11003.0,0.9
6629.0,-0.9
68.0,-0.6561000000000001
12353.0,0.0
5792.0,0.0
14540.0,-1.0
1418.0,-0.9
10895.0,0.0
4334.0,0.0
15998.0,-1.0
2876.0,-0.9
8708.0,0.0
11624.0,0.0
7250.0,0.0
689.0,0.0
12839.0,1.0
6278.0,0.9
15026.0,-1.0
1904.0,-0.9
16970.0,-1.0
3848.0,-0.9
12596.0,0.9
8222.0,0.0
1661.0,0.0
17942.0,-1.0
4820.0,-0.9
18428.0,-1.0
5306.0,-0.9
11138.0,0.0
4577.0,0.0
13325.0,-1.0
203.0,-0.9
17186.0,-1.0
4064.0,-0.9
8438.0,1.0
1877.0,0.9
18644.0,-1.0
5522.0,-0.9
11354.0,1.0
4793.0,0.9
13541.0,-1.0
419.0,-0.9
16700.0,-1.0
3578.0,-0.9
12326.0,0.0
7952.0,-0.9
1391.0,-0.81
11840.0,0.0
5279.0,0.0
14027.0,-1.0
905.0,-0.9
10868.0,0.0
9410.0,-0.9
2849.0,-0.81
10382.0,-0.9
3821.0,-0.81
15485.0,-1.0
2363.0,-0.9
7223.0,0.0
8195.0,0.9
11111.0,0.9
6737.0,0.0
176.0,0.0
13001.0,0.0
6440.0,0.0
17375.0,1.0
15188.0,0.9
2066.0,0.0
17294.0,0.9
4172.0,0.0
12920.0,0.0
8546.0,0.0
1985.0,0.0
18833.0,1.0
18104.0,0.9
4982.0,0.0
18752.0,0.9
5630.0,0.0
11462.0,0.0
4901.0,0.0
13730.0,0.81
14378.0,-0.9
15836.0,-0.9
13649.0,0.7290000000000001
527.0,0.0
4226.0,1.0
12974.0,0.0
8600.0,-0.9
2039.0,0.9
5684.0,1.0
11516.0,0.0
4955.0,0.9
14432.0,1.0
15890.0,1.0
13703.0,0.9
581.0,0.81
12164.0,0.0
5603.0,0.9
16538.0,-0.9
14351.0,0.9
1229.0,-0.7290000000000001
10706.0,-0.9
4145.0,0.9
15809.0,0.9
2687.0,-0.7290000000000001
8519.0,0.0
11435.0,0.0
7061.0,-0.7290000000000001
500.0,0.7290000000000001
19076.0,-1.0
5954.0,-0.9
19238.0,-1.0
6116.0,-0.9
12434.0,0.0
5873.0,0.0
14702.0,-0.9
14864.0,-0.9
16808.0,-0.9
14621.0,-0.81
1499.0,-0.7290000000000001
19292.0,-1.0
6170.0,-0.9
12488.0,-0.9
5927.0,-0.81
14918.0,-0.9
16862.0,1.0
14675.0,0.9
1553.0,-0.9
12650.0,1.0
6089.0,0.9
17024.0,-0.9
14837.0,-0.81
1715.0,-0.9
16781.0,0.9
3659.0,-0.9
12407.0,0.9
8033.0,-0.9
1472.0,-0.6561000000000001
17618.0,-0.9
17780.0,-0.9
18266.0,-0.9
17537.0,-0.81
4415.0,-0.7290000000000001
17834.0,-0.9
18320.0,1.0
17591.0,0.9
4469.0,-0.7290000000000001
18482.0,-0.9
17753.0,-0.81
4631.0,-0.7290000000000001
18239.0,0.9
5117.0,0.0
10949.0,0.0
4388.0,0.0
13163.0,-0.9
13217.0,0.81
13379.0,-0.9
13865.0,-0.9
15323.0,-0.9
13136.0,0.7290000000000001
14.0,-0.5904900000000002
12281.0,0.0
5720.0,0.0
14468.0,-1.0
1346.0,-0.9
2804.0,1.0
10823.0,1.0
8636.0,0.9
11552.0,0.0
7178.0,0.0
617.0,0.9
1832.0,1.0
3776.0,1.0
12767.0,1.0
12524.0,0.9
8150.0,0.81
1589.0,0.9
4748.0,1.0
18599.0,1.0
18356.0,0.9
5234.0,0.0
11066.0,0.0
4505.0,0.9
13496.0,1.0
13982.0,-0.9
15440.0,1.0
13253.0,0.9
131.0,0.81
12119.0,0.0
5558.0,0.0
14306.0,-1.0
1184.0,-0.9
4100.0,-1.0
15764.0,-1.0
2642.0,-0.9
8474.0,-1.0
11390.0,0.0
7016.0,-0.9
455.0,-0.81
17141.0,1.0
17060.0,0.9
3938.0,-0.9
12686.0,0.9
8312.0,-0.9
1751.0,0.9
18518.0,0.9
5396.0,0.0
11228.0,0.0
4667.0,0.9
14144.0,-0.9
15602.0,-0.9
13415.0,0.9
293.0,-0.7290000000000001
10175.0,1.0
3614.0,0.9
16250.0,-1.0
3128.0,-0.9
7988.0,0.9
11876.0,0.0
7502.0,0.0
941.0,0.0
16574.0,-1.0
3452.0,-0.9
12200.0,0.0
7826.0,0.0
1265.0,0.0
11714.0,0.0
5153.0,0.0
16088.0,-0.9
13901.0,-0.81
779.0,-0.7290000000000001
9446.0,0.9
10418.0,-1.0
8960.0,-0.9
2399.0,-0.81
10742.0,0.9
9284.0,0.81
2723.0,0.9
10256.0,-0.9
3695.0,0.9
15359.0,0.9
2237.0,-0.7290000000000001
6773.0,0.0
7097.0,0.7290000000000001
8069.0,0.7290000000000001
10985.0,0.0
6611.0,0.0
50.0,0.7290000000000001
17204.0,-1.0
4082.0,-0.9
12830.0,0.9
8456.0,-0.9
1895.0,-0.81
18662.0,-1.0
5540.0,-0.9
11372.0,0.0
4811.0,0.0
13559.0,-1.0
437.0,-0.9
16718.0,-1.0
3596.0,-0.9
12344.0,0.0
7970.0,0.0
1409.0,0.0
11858.0,0.0
5297.0,0.0
14045.0,-1.0
923.0,-0.9
10886.0,0.0
9428.0,0.0
2867.0,0.0
10400.0,-0.9
3839.0,-0.81
15503.0,-1.0
2381.0,-0.9
7241.0,0.0
8213.0,0.0
11129.0,0.0
6755.0,0.0
194.0,0.0
4244.0,1.0
12992.0,0.0
8618.0,0.0
2057.0,0.9
18824.0,0.9
5702.0,0.0
11534.0,0.0
4973.0,0.0
14450.0,-0.9
15908.0,1.0
13721.0,0.9
599.0,0.0
12182.0,0.0
5621.0,0.0
16556.0,-0.9
14369.0,-0.81
1247.0,-0.7290000000000001
10724.0,0.0
4163.0,0.9
15827.0,0.9
2705.0,0.0
8537.0,0.0
11453.0,0.0
7079.0,0.0
518.0,0.0
6188.0,1.0
12506.0,0.0
5945.0,0.9
14936.0,1.0
16880.0,1.0
14693.0,0.9
1571.0,0.81
12668.0,0.81
6107.0,0.9
17042.0,-0.9
14855.0,0.9
1733.0,-0.7290000000000001
16799.0,0.9
3677.0,-0.7290000000000001
12425.0,0.7290000000000001
8051.0,0.0
1490.0,0.7290000000000001
17852.0,1.0
18338.0,0.81
17609.0,0.9
4487.0,0.0
18500.0,-0.9
17771.0,0.9
4649.0,0.0
18257.0,0.7290000000000001
5135.0,0.0
10967.0,0.0
4406.0,0.0
13235.0,0.81
13397.0,-0.9
13883.0,-0.9
15341.0,-0.9
13154.0,0.7290000000000001
32.0,0.0
12065.0,0.0
5504.0,0.0
16439.0,1.0
14252.0,0.9
1130.0,0.0
2588.0,1.0
8420.0,-1.0
11336.0,0.0
6962.0,-0.9
401.0,0.9
3992.0,1.0
12740.0,0.9
8366.0,-0.9
1805.0,0.9
18572.0,0.9
5450.0,0.0
11282.0,0.0
4721.0,0.9
14198.0,0.81
15656.0,1.0
13469.0,0.9
347.0,0.81
3074.0,1.0
10121.0,1.0
7934.0,0.9
11822.0,0.0
7448.0,0.0
887.0,0.9
3506.0,1.0
12254.0,0.0
7880.0,0.0
1319.0,0.9
11768.0,0.0
5207.0,0.0
16142.0,1.0
13955.0,0.9
833.0,0.0
2291.0,1.0
8906.0,1.0
6719.0,0.9
9338.0,1.0
7151.0,0.9
10310.0,1.0
8123.0,0.9
11039.0,0.0
6665.0,0.0
104.0,0.9
1841.0,-1.0
18608.0,0.9
5486.0,0.0
12776.0,-1.0
11318.0,-0.9
4757.0,0.0
14234.0,0.81
15692.0,1.0
13505.0,0.9
383.0,-0.9
3542.0,1.0
12290.0,0.9
7916.0,0.81
1355.0,0.9
11804.0,0.0
5243.0,0.9
16178.0,1.0
13991.0,0.9
869.0,0.81
2327.0,1.0
9374.0,1.0
7187.0,0.9
8159.0,-1.0
11075.0,0.0
6701.0,-0.9
140.0,0.9
12236.0,0.0
5675.0,0.9
16610.0,1.0
14423.0,0.9
1301.0,0.81
2759.0,1.0
10778.0,1.0
8591.0,0.9
11507.0,0.0
7133.0,0.0
572.0,0.9
12722.0,-0.9
6161.0,0.9
17096.0,1.0
14909.0,0.9
1787.0,-0.9
3731.0,1.0
12479.0,0.0
8105.0,-0.9
1544.0,0.9
18554.0,0.81
17825.0,0.9
4703.0,0.0
18311.0,0.9
5189.0,0.0
11021.0,0.0
4460.0,0.0
13451.0,0.81
13937.0,0.81
15395.0,1.0
13208.0,0.9
86.0,0.0
9959.0,1.0
3398.0,0.9
16358.0,0.9
3236.0,0.81
7772.0,0.9
11984.0,0.0
7610.0,0.0
1049.0,0.7290000000000001
16466.0,-1.0
3344.0,-0.9
12092.0,0.0
7718.0,0.0
1157.0,0.0
11930.0,0.0
5369.0,0.0
16304.0,-0.9
14117.0,0.7290000000000001
995.0,0.0
9230.0,0.9
10526.0,-1.0
9068.0,-0.9
2507.0,0.9
10634.0,-1.0
9176.0,-0.9
2615.0,-0.81
10472.0,-0.9
3911.0,0.9
15575.0,0.9
2453.0,-0.7290000000000001
6881.0,0.0
6989.0,0.0
8285.0,-0.81
11201.0,0.0
6827.0,-0.7290000000000001
266.0,0.7290000000000001
16502.0,-1.0
3380.0,-0.9
12128.0,0.9
7754.0,0.81
1193.0,0.7290000000000001
11966.0,0.0
5405.0,0.7290000000000001
16340.0,-0.9
14153.0,0.7290000000000001
1031.0,0.6561000000000001
10670.0,-1.0
9212.0,-0.9
2651.0,-0.81
3947.0,-1.0
15611.0,0.9
2489.0,-0.9
7025.0,0.9
8321.0,-1.0
11237.0,0.9
6863.0,-0.9
302.0,0.5904900000000002
12074.0,0.0
5513.0,0.0
14261.0,-1.0
1139.0,-0.9
10616.0,-0.9
4055.0,-0.81
15719.0,-1.0
2597.0,-0.9
8429.0,0.9
11345.0,0.9
6971.0,0.0
410.0,0.0
17015.0,0.9
3893.0,-0.9
12641.0,0.9
8267.0,-0.9
1706.0,-0.6561000000000001
18473.0,0.7290000000000001
5351.0,0.0
11183.0,0.0
4622.0,0.0
14099.0,-0.9
15557.0,-0.9
13370.0,0.7290000000000001
248.0,-0.5904900000000002
9554.0,1.0
2993.0,0.9
9662.0,1.0
3101.0,0.9
9986.0,1.0
3425.0,0.9
16061.0,0.9
2939.0,0.81
7367.0,0.9
7475.0,0.9
7799.0,0.9
11687.0,0.0
7313.0,0.0
752.0,0.7290000000000001
9698.0,1.0
3137.0,0.9
10022.0,1.0
3461.0,0.9
16097.0,0.9
2975.0,0.81
7511.0,0.9
7835.0,0.9
11723.0,0.7290000000000001
7349.0,0.6561000000000001
788.0,0.7290000000000001
10130.0,1.0
3569.0,0.9
16205.0,-1.0
3083.0,-0.9
7943.0,0.9
11831.0,0.0
7457.0,0.0
896.0,0.0
16529.0,0.9
3407.0,0.81
12155.0,0.0
7781.0,0.0
1220.0,0.7290000000000001
11669.0,0.0
5108.0,0.0
16043.0,-0.9
13856.0,0.7290000000000001
734.0,0.0
8825.0,0.9
8933.0,0.9
9257.0,0.9
10229.0,0.9
8771.0,0.81
2210.0,0.9
8969.0,0.9
9293.0,0.9
10265.0,-1.0
8807.0,-0.9
2246.0,0.9
9401.0,0.9
10373.0,-0.81
8915.0,-0.7290000000000001
2354.0,-0.6561000000000001
10697.0,0.9
9239.0,0.81
2678.0,0.9
10211.0,-0.9
3650.0,0.9
15314.0,0.9
2192.0,-0.5904900000000002
6584.0,0.7290000000000001
6620.0,0.5904900000000002
6728.0,0.0
7052.0,0.7290000000000001
8024.0,0.0
10940.0,0.0
6566.0,0.0
5.0,0.0
1911.0,-1.0
18678.0,0.9
5556.0,0.0
12846.0,-1.0
11388.0,-0.9
4827.0,0.0
14304.0,-0.9
17220.0,-1.0
15762.0,-0.9
13575.0,-0.81
453.0,-0.9
16734.0,-1.0
3612.0,-0.9
12360.0,0.9
7986.0,0.81
1425.0,0.9
11874.0,0.0
5313.0,0.9
16248.0,-0.9
14061.0,0.9
939.0,0.0
10902.0,-1.0
9444.0,-0.9
2883.0,-0.81
3855.0,-1.0
15519.0,-0.81
2397.0,-0.9
7257.0,0.7290000000000001
8229.0,-1.0
11145.0,0.0
6771.0,-0.9
210.0,0.0
4260.0,1.0
13008.0,0.9
8634.0,0.81
2073.0,0.9
18840.0,-1.0
5718.0,-0.9
11550.0,0.0
4989.0,0.0
13737.0,-1.0
615.0,-0.9
12198.0,0.0
5637.0,0.9
14385.0,-1.0
1263.0,-0.9
10740.0,-0.9
4179.0,0.9
15843.0,-1.0
2721.0,-0.9
8553.0,0.7290000000000001
11469.0,0.7290000000000001
7095.0,0.6561000000000001
534.0,0.5904900000000002
6204.0,1.0
12522.0,0.81
5961.0,0.9
14952.0,1.0
16896.0,1.0
14709.0,0.9
1587.0,0.81
12684.0,-0.9
6123.0,0.9
17058.0,-0.9
14871.0,0.9
1749.0,-0.9
16815.0,0.9
3693.0,-0.9
12441.0,0.7290000000000001
8067.0,-0.9
1506.0,0.7290000000000001
17868.0,1.0
18354.0,-0.9
17625.0,0.9
4503.0,0.0
18516.0,0.81
17787.0,0.9
4665.0,0.0
18273.0,0.9
5151.0,0.0
10983.0,0.0
4422.0,0.0
13251.0,-0.9
13413.0,-0.7290000000000001
13899.0,-0.9
15357.0,-0.9
13170.0,-0.6561000000000001
48.0,-0.5904900000000002
4044.0,1.0
12792.0,0.9
8418.0,-0.9
1857.0,0.9
18624.0,0.0
5502.0,0.0
11334.0,0.0
4773.0,0.0
14250.0,0.0
15708.0,1.0
13521.0,0.9
399.0,0.0
3558.0,1.0
12306.0,0.9
7932.0,0.81
1371.0,0.9
11820.0,0.0
5259.0,0.0
16194.0,1.0
14007.0,0.9
885.0,0.0
2343.0,1.0
9390.0,1.0
7203.0,0.9
10362.0,1.0
8175.0,0.9
11091.0,0.9
6717.0,0.81
156.0,0.9
12252.0,0.0
5691.0,0.0
14439.0,-1.0
1317.0,-0.9
2775.0,1.0
10794.0,1.0
8607.0,0.9
11523.0,0.9
7149.0,0.81
588.0,0.9
12738.0,0.81
6177.0,0.9
17112.0,1.0
14925.0,0.9
1803.0,0.81
3747.0,1.0
12495.0,0.9
8121.0,0.81
1560.0,0.9
18570.0,0.0
17841.0,0.9
4719.0,0.0
18327.0,0.0
5205.0,0.0
11037.0,0.0
4476.0,0.0
13467.0,0.81
13953.0,-0.9
15411.0,1.0
13224.0,0.9
102.0,0.0
16518.0,0.0
3396.0,0.0
12144.0,0.0
7770.0,0.0
1209.0,0.0
11982.0,0.0
5421.0,0.0
16356.0,0.0
14169.0,0.0
1047.0,0.0
10686.0,-1.0
9228.0,-0.9
2667.0,0.0
10524.0,-0.9
3963.0,0.9
15627.0,0.9
2505.0,0.0
7041.0,0.0
8337.0,-0.81
11253.0,0.0
6879.0,-0.7290000000000001
318.0,0.0
12090.0,0.0
5529.0,0.0
16464.0,-0.9
14277.0,0.0
1155.0,0.0
4071.0,-1.0
15735.0,-0.81
2613.0,-0.9
8445.0,-1.0
11361.0,0.0
6987.0,-0.9
426.0,0.0
17031.0,0.9
3909.0,-0.9
12657.0,0.7290000000000001
8283.0,-0.9
1722.0,0.7290000000000001
18489.0,0.7290000000000001
5367.0,0.0
11199.0,0.0
4638.0,0.0
14115.0,0.0
15573.0,-0.7290000000000001
13386.0,0.7290000000000001
264.0,0.0
9714.0,1.0
3153.0,0.9
10038.0,1.0
3477.0,0.9
16113.0,0.9
2991.0,0.81
7527.0,0.9
7851.0,0.9
11739.0,0.0
7365.0,0.0
804.0,0.7290000000000001
10146.0,1.0
3585.0,0.9
16221.0,-0.81
3099.0,-0.7290000000000001
7959.0,0.9
11847.0,0.0
7473.0,0.0
912.0,0.0
16545.0,-1.0
3423.0,-0.9
12171.0,0.7290000000000001
7797.0,0.6561000000000001
1236.0,0.5904900000000002
11685.0,0.0
5124.0,0.0
16059.0,-0.9
13872.0,0.0
750.0,0.0
8985.0,0.9
9309.0,0.9
10281.0,0.9
8823.0,0.81
2262.0,0.9
9417.0,0.9
10389.0,-1.0
8931.0,-0.9
2370.0,-0.6561000000000001
10713.0,0.9
9255.0,0.81
2694.0,0.9
10227.0,-0.9
3666.0,0.9
15330.0,0.9
2208.0,-0.5904900000000002
6636.0,0.7290000000000001
6744.0,0.0
7068.0,0.7290000000000001
8040.0,0.7290000000000001
10956.0,0.0
6582.0,0.0
21.0,0.0
17238.0,0.9
4116.0,-0.9
8490.0,1.0
1929.0,0.9
18696.0,0.9
5574.0,0.81
11406.0,1.0
4845.0,0.9
14322.0,-0.9
15780.0,-0.9
13593.0,0.9
471.0,0.81
1443.0,-1.0
12378.0,-1.0
11892.0,-0.9
5331.0,0.9
16752.0,-1.0
16266.0,-0.9
14079.0,0.9
957.0,-0.9
2901.0,-1.0
10920.0,-1.0
10434.0,-0.9
3873.0,0.9
15537.0,0.9
2415.0,-0.9
7275.0,-1.0
8247.0,0.9
11163.0,0.9
6789.0,-0.9
228.0,0.9
4278.0,1.0
13027.0,1.0
13026.0,0.9
8652.0,-0.9
2091.0,0.9
5736.0,1.0
11568.0,0.81
5007.0,0.9
14484.0,1.0
15942.0,1.0
13755.0,0.9
633.0,0.81
12216.0,-0.9
5655.0,0.9
16590.0,-0.9
14403.0,0.9
1281.0,-0.9
10758.0,-0.9
4197.0,0.9
15861.0,0.9
2739.0,-0.9
8571.0,0.9
11487.0,0.9
7113.0,-0.9
552.0,0.9
19344.0,-1.0
6222.0,-0.9
12540.0,-0.9
5979.0,0.9
14970.0,-0.9
16914.0,1.0
14727.0,0.9
1605.0,-0.9
12702.0,1.0
6141.0,0.9
17076.0,-0.9
14889.0,0.9
1767.0,-0.9
16833.0,0.9
3711.0,-0.9
12459.0,0.9
8085.0,-0.9
1524.0,0.9
17886.0,-0.9
18372.0,1.0
17643.0,0.9
4521.0,0.81
18534.0,0.81
17805.0,0.9
4683.0,0.81
18291.0,0.9
5169.0,0.81
11001.0,0.81
4440.0,0.9
13269.0,0.81
13431.0,-0.7290000000000001
13917.0,0.81
15375.0,0.81
13188.0,0.9
66.0,-0.5904900000000002
12288.0,0.81
5727.0,0.9
16662.0,1.0
14475.0,0.9
1353.0,0.81
2811.0,1.0
10830.0,1.0
8643.0,0.9
11559.0,0.9
7185.0,0.81
624.0,0.9
12774.0,-0.9
6213.0,-0.81
17148.0,1.0
14961.0,0.9
1839.0,-0.9
3783.0,1.0
12531.0,0.9
8157.0,-0.9
1596.0,0.9
18606.0,0.0
17877.0,0.0
4755.0,-0.7290000000000001
18363.0,0.9
5241.0,0.0
11073.0,0.0
4512.0,0.7290000000000001
13503.0,0.0
13989.0,0.81
15447.0,1.0
13260.0,0.9
138.0,0.6561000000000001
12126.0,0.0
5565.0,0.7290000000000001
